Cause,Code-ICD-10-113,Age,Gender,Year,Deaths,Population,Crude Rate
Salmonella infections,GR113-001,4,M,2005,0,2058231,Unreliable
Salmonella infections,GR113-001,4,M,2010,0,2077550,Unreliable
Salmonella infections,GR113-001,4,M,2015,0,2055924,Unreliable
Salmonella infections,GR113-001,5,M,2005,0,1991645,Unreliable
Salmonella infections,GR113-001,5,M,2010,0,2072094,Unreliable
Salmonella infections,GR113-001,5,M,2015,0,2050848,Unreliable
Salmonella infections,GR113-001,6,M,2005,0,1956456,Unreliable
Salmonella infections,GR113-001,6,M,2010,0,2075319,Unreliable
Salmonella infections,GR113-001,6,M,2015,0,2050663,Unreliable
Salmonella infections,GR113-001,7,M,2005,0,1962661,Unreliable
Salmonella infections,GR113-001,7,M,2010,0,2057076,Unreliable
Salmonella infections,GR113-001,7,M,2015,0,2117118,Unreliable
Salmonella infections,GR113-001,8,M,2005,0,1973522,Unreliable
Salmonella infections,GR113-001,8,M,2010,0,2065453,Unreliable
Salmonella infections,GR113-001,8,M,2015,0,2128825,Unreliable
Salmonella infections,GR113-001,9,M,2005,0,2030883,Unreliable
Salmonella infections,GR113-001,9,M,2010,0,2119696,Unreliable
Salmonella infections,GR113-001,9,M,2015,0,2111678,Unreliable
Salmonella infections,GR113-001,10,M,2005,0,2125604,Unreliable
Salmonella infections,GR113-001,10,M,2010,0,2135996,Unreliable
Salmonella infections,GR113-001,10,M,2015,0,2103943,Unreliable
Salmonella infections,GR113-001,11,M,2005,0,2124517,Unreliable
Salmonella infections,GR113-001,11,M,2010,0,2103264,Unreliable
Salmonella infections,GR113-001,11,M,2015,0,2106742,Unreliable
Salmonella infections,GR113-001,12,M,2005,0,2178897,Unreliable
Salmonella infections,GR113-001,12,M,2010,0,2100145,Unreliable
Salmonella infections,GR113-001,12,M,2015,0,2090780,Unreliable
Salmonella infections,GR113-001,13,M,2005,0,2204584,Unreliable
Salmonella infections,GR113-001,13,M,2010,0,2104914,Unreliable
Salmonella infections,GR113-001,13,M,2015,0,2082704,Unreliable
Salmonella infections,GR113-001,14,M,2005,0,2230595,Unreliable
Salmonella infections,GR113-001,14,M,2010,0,2135543,Unreliable
Salmonella infections,GR113-001,14,M,2015,0,2136219,Unreliable
Salmonella infections,GR113-001,15,M,2005,0,2288448,Unreliable
Salmonella infections,GR113-001,15,M,2010,0,2177022,Unreliable
Salmonella infections,GR113-001,15,M,2015,0,2172989,Unreliable
Salmonella infections,GR113-001,16,M,2005,0,2213951,Unreliable
Salmonella infections,GR113-001,16,M,2010,0,2216034,Unreliable
Salmonella infections,GR113-001,16,M,2015,0,2139271,Unreliable
Salmonella infections,GR113-001,17,M,2005,0,2183662,Unreliable
Salmonella infections,GR113-001,17,M,2010,0,2263153,Unreliable
Salmonella infections,GR113-001,17,M,2015,0,2145174,Unreliable
Salmonella infections,GR113-001,18,M,2005,0,2174412,Unreliable
Salmonella infections,GR113-001,18,M,2010,0,2305473,Unreliable
Salmonella infections,GR113-001,18,M,2015,0,2156041,Unreliable
Salmonella infections,GR113-001,19,M,2005,0,2190952,Unreliable
Salmonella infections,GR113-001,19,M,2010,0,2341984,Unreliable
Salmonella infections,GR113-001,19,M,2015,0,2184392,Unreliable
Salmonella infections,GR113-001,20,M,2005,0,2185676,Unreliable
Salmonella infections,GR113-001,20,M,2010,0,2308319,Unreliable
Salmonella infections,GR113-001,20,M,2015,0,2240373,Unreliable
Salmonella infections,GR113-001,21,M,2005,0,2139490,Unreliable
Salmonella infections,GR113-001,21,M,2010,0,2223198,Unreliable
Salmonella infections,GR113-001,21,M,2015,0,2290006,Unreliable
Salmonella infections,GR113-001,22,M,2005,0,2151169,Unreliable
Salmonella infections,GR113-001,22,M,2010,0,2177797,Unreliable
Salmonella infections,GR113-001,22,M,2015,0,2331696,Unreliable
Salmonella infections,GR113-001,23,M,2005,0,2136786,Unreliable
Salmonella infections,GR113-001,23,M,2010,0,2140799,Unreliable
Salmonella infections,GR113-001,23,M,2015,1,2387842,Unreliable
Salmonella infections,GR113-001,24,M,2005,0,2124028,Unreliable
Salmonella infections,GR113-001,24,M,2010,0,2164063,Unreliable
Salmonella infections,GR113-001,24,M,2015,0,2417937,Unreliable
Salmonella infections,GR113-001,25,M,2005,0,2115519,Unreliable
Salmonella infections,GR113-001,25,M,2010,0,2161308,Unreliable
Salmonella infections,GR113-001,25,M,2015,0,2407515,Unreliable
Salmonella infections,GR113-001,26,M,2005,0,1993073,Unreliable
Salmonella infections,GR113-001,26,M,2010,0,2097088,Unreliable
Salmonella infections,GR113-001,26,M,2015,0,2310983,Unreliable
Salmonella infections,GR113-001,27,M,2005,0,1942425,Unreliable
Salmonella infections,GR113-001,27,M,2010,0,2140651,Unreliable
Salmonella infections,GR113-001,27,M,2015,0,2254603,Unreliable
Salmonella infections,GR113-001,28,M,2005,0,1913949,Unreliable
Salmonella infections,GR113-001,28,M,2010,0,2118605,Unreliable
Salmonella infections,GR113-001,28,M,2015,0,2214738,Unreliable
Salmonella infections,GR113-001,29,M,2005,0,1857200,Unreliable
Salmonella infections,GR113-001,29,M,2010,0,2117939,Unreliable
Salmonella infections,GR113-001,29,M,2015,1,2221560,Unreliable
Salmonella infections,GR113-001,30,M,2005,0,1952025,Unreliable
Salmonella infections,GR113-001,30,M,2010,0,2160802,Unreliable
Salmonella infections,GR113-001,30,M,2015,0,2231463,Unreliable
Salmonella infections,GR113-001,31,M,2005,0,1859850,Unreliable
Salmonella infections,GR113-001,31,M,2010,0,1988155,Unreliable
Salmonella infections,GR113-001,31,M,2015,0,2152765,Unreliable
Salmonella infections,GR113-001,32,M,2005,0,1926111,Unreliable
Salmonella infections,GR113-001,32,M,2010,0,1994476,Unreliable
Salmonella infections,GR113-001,32,M,2015,0,2181163,Unreliable
Salmonella infections,GR113-001,33,M,2005,0,2019457,Unreliable
Salmonella infections,GR113-001,33,M,2010,0,1936863,Unreliable
Salmonella infections,GR113-001,33,M,2015,0,2175631,Unreliable
Salmonella infections,GR113-001,34,M,2005,0,2131340,Unreliable
Salmonella infections,GR113-001,34,M,2010,0,1916204,Unreliable
Salmonella infections,GR113-001,34,M,2015,0,2148717,Unreliable
Salmonella infections,GR113-001,35,M,2005,1,2200202,Unreliable
Salmonella infections,GR113-001,35,M,2010,0,1980916,Unreliable
Salmonella infections,GR113-001,35,M,2015,0,2199270,Unreliable
Salmonella infections,GR113-001,36,M,2005,0,2066098,Unreliable
Salmonella infections,GR113-001,36,M,2010,0,1890595,Unreliable
Salmonella infections,GR113-001,36,M,2015,0,2053297,Unreliable
Salmonella infections,GR113-001,37,M,2005,0,2016811,Unreliable
Salmonella infections,GR113-001,37,M,2010,0,1953386,Unreliable
Salmonella infections,GR113-001,37,M,2015,0,2010463,Unreliable
Salmonella infections,GR113-001,38,M,2005,0,2018877,Unreliable
Salmonella infections,GR113-001,38,M,2010,0,2049720,Unreliable
Salmonella infections,GR113-001,38,M,2015,0,1983816,Unreliable
Salmonella infections,GR113-001,39,M,2005,0,2085045,Unreliable
Salmonella infections,GR113-001,39,M,2010,1,2167405,Unreliable
Salmonella infections,GR113-001,39,M,2015,0,1926578,Unreliable
Salmonella infections,GR113-001,40,M,2005,0,2226254,Unreliable
Salmonella infections,GR113-001,40,M,2010,0,2191249,Unreliable
Salmonella infections,GR113-001,40,M,2015,0,1989213,Unreliable
Salmonella infections,GR113-001,41,M,2005,0,2258597,Unreliable
Salmonella infections,GR113-001,41,M,2010,0,2047818,Unreliable
Salmonella infections,GR113-001,41,M,2015,0,1919064,Unreliable
Salmonella infections,GR113-001,42,M,2005,0,2245748,Unreliable
Salmonella infections,GR113-001,42,M,2010,0,2028653,Unreliable
Salmonella infections,GR113-001,42,M,2015,0,1942311,Unreliable
Salmonella infections,GR113-001,43,M,2005,0,2258382,Unreliable
Salmonella infections,GR113-001,43,M,2010,0,2035990,Unreliable
Salmonella infections,GR113-001,43,M,2015,0,2032362,Unreliable
Salmonella infections,GR113-001,44,M,2005,0,2264181,Unreliable
Salmonella infections,GR113-001,44,M,2010,0,2090267,Unreliable
Salmonella infections,GR113-001,44,M,2015,0,2147203,Unreliable
Salmonella infections,GR113-001,45,M,2005,0,2314057,Unreliable
Salmonella infections,GR113-001,45,M,2010,1,2237450,Unreliable
Salmonella infections,GR113-001,45,M,2015,0,2182484,Unreliable
Salmonella infections,GR113-001,46,M,2005,0,2220792,Unreliable
Salmonella infections,GR113-001,46,M,2010,0,2230982,Unreliable
Salmonella infections,GR113-001,46,M,2015,0,2064898,Unreliable
Salmonella infections,GR113-001,47,M,2005,0,2228342,Unreliable
Salmonella infections,GR113-001,47,M,2010,0,2238248,Unreliable
Salmonella infections,GR113-001,47,M,2015,0,2019602,Unreliable
Salmonella infections,GR113-001,48,M,2005,0,2188567,Unreliable
Salmonella infections,GR113-001,48,M,2010,1,2237734,Unreliable
Salmonella infections,GR113-001,48,M,2015,0,2015073,Unreliable
Salmonella infections,GR113-001,49,M,2005,0,2108325,Unreliable
Salmonella infections,GR113-001,49,M,2010,0,2264671,Unreliable
Salmonella infections,GR113-001,49,M,2015,0,2052872,Unreliable
Salmonella infections,GR113-001,50,M,2005,1,2113557,Unreliable
Salmonella infections,GR113-001,50,M,2010,0,2300354,Unreliable
Salmonella infections,GR113-001,50,M,2015,0,2173002,Unreliable
Salmonella infections,GR113-001,51,M,2005,0,2026203,Unreliable
Salmonella infections,GR113-001,51,M,2010,2,2190766,Unreliable
Salmonella infections,GR113-001,51,M,2015,1,2202725,Unreliable
Salmonella infections,GR113-001,52,M,2005,0,1947260,Unreliable
Salmonella infections,GR113-001,52,M,2010,0,2207246,Unreliable
Salmonella infections,GR113-001,52,M,2015,2,2195088,Unreliable
Salmonella infections,GR113-001,53,M,2005,0,1891790,Unreliable
Salmonella infections,GR113-001,53,M,2010,0,2141354,Unreliable
Salmonella infections,GR113-001,53,M,2015,1,2186448,Unreliable
Salmonella infections,GR113-001,54,M,2005,0,1842482,Unreliable
Salmonella infections,GR113-001,54,M,2010,0,2093554,Unreliable
Salmonella infections,GR113-001,54,M,2015,0,2206584,Unreliable
Salmonella infections,GR113-001,55,M,2005,0,1824610,Unreliable
Salmonella infections,GR113-001,55,M,2010,0,2073473,Unreliable
Salmonella infections,GR113-001,55,M,2015,1,2228498,Unreliable
Salmonella infections,GR113-001,56,M,2005,0,1761297,Unreliable
Salmonella infections,GR113-001,56,M,2010,0,1956141,Unreliable
Salmonella infections,GR113-001,56,M,2015,1,2143285,Unreliable
Salmonella infections,GR113-001,57,M,2005,0,1739222,Unreliable
Salmonella infections,GR113-001,57,M,2010,0,1905355,Unreliable
Salmonella infections,GR113-001,57,M,2015,0,2124551,Unreliable
Salmonella infections,GR113-001,58,M,2005,2,1819296,Unreliable
Salmonella infections,GR113-001,58,M,2010,0,1834808,Unreliable
Salmonella infections,GR113-001,58,M,2015,1,2092228,Unreliable
Salmonella infections,GR113-001,59,M,2005,0,1350936,Unreliable
Salmonella infections,GR113-001,59,M,2010,0,1753871,Unreliable
Salmonella infections,GR113-001,59,M,2015,1,2009005,Unreliable
Salmonella infections,GR113-001,60,M,2005,1,1330174,Unreliable
Salmonella infections,GR113-001,60,M,2010,1,1745507,Unreliable
Salmonella infections,GR113-001,60,M,2015,0,1987008,Unreliable
Salmonella infections,GR113-001,61,M,2005,2,1316923,Unreliable
Salmonella infections,GR113-001,61,M,2010,0,1679077,Unreliable
Salmonella infections,GR113-001,61,M,2015,0,1893657,Unreliable
Salmonella infections,GR113-001,62,M,2005,0,1351274,Unreliable
Salmonella infections,GR113-001,62,M,2010,0,1712692,Unreliable
Salmonella infections,GR113-001,62,M,2015,0,1815914,Unreliable
Salmonella infections,GR113-001,63,M,2005,0,1188493,Unreliable
Salmonella infections,GR113-001,63,M,2010,1,1672329,Unreliable
Salmonella infections,GR113-001,63,M,2015,0,1741514,Unreliable
Salmonella infections,GR113-001,64,M,2005,0,1090862,Unreliable
Salmonella infections,GR113-001,64,M,2010,0,1267895,Unreliable
Salmonella infections,GR113-001,64,M,2015,0,1679087,Unreliable
Salmonella infections,GR113-001,65,M,2005,1,1057487,Unreliable
Salmonella infections,GR113-001,65,M,2010,1,1273310,Unreliable
Salmonella infections,GR113-001,65,M,2015,1,1637936,Unreliable
Salmonella infections,GR113-001,66,M,2005,0,1000448,Unreliable
Salmonella infections,GR113-001,66,M,2010,1,1248276,Unreliable
Salmonella infections,GR113-001,66,M,2015,0,1583339,Unreliable
Salmonella infections,GR113-001,67,M,2005,0,971691,Unreliable
Salmonella infections,GR113-001,67,M,2010,0,1248906,Unreliable
Salmonella infections,GR113-001,67,M,2015,2,1562960,Unreliable
Salmonella infections,GR113-001,68,M,2005,0,904790,Unreliable
Salmonella infections,GR113-001,68,M,2010,0,1087296,Unreliable
Salmonella infections,GR113-001,68,M,2015,1,1623929,Unreliable
Salmonella infections,GR113-001,69,M,2005,0,874711,Unreliable
Salmonella infections,GR113-001,69,M,2010,0,994759,Unreliable
Salmonella infections,GR113-001,69,M,2015,1,1188026,Unreliable
Salmonella infections,GR113-001,70,M,2005,0,857454,Unreliable
Salmonella infections,GR113-001,70,M,2010,0,945611,Unreliable
Salmonella infections,GR113-001,70,M,2015,2,1162672,Unreliable
Salmonella infections,GR113-001,71,M,2005,0,781306,Unreliable
Salmonella infections,GR113-001,71,M,2010,0,900148,Unreliable
Salmonella infections,GR113-001,71,M,2015,1,1123102,Unreliable
Salmonella infections,GR113-001,72,M,2005,0,765167,Unreliable
Salmonella infections,GR113-001,72,M,2010,0,853726,Unreliable
Salmonella infections,GR113-001,72,M,2015,0,1140651,Unreliable
Salmonella infections,GR113-001,73,M,2005,0,746001,Unreliable
Salmonella infections,GR113-001,73,M,2010,0,787863,Unreliable
Salmonella infections,GR113-001,73,M,2015,1,983641,Unreliable
Salmonella infections,GR113-001,74,M,2005,0,724073,Unreliable
Salmonella infections,GR113-001,74,M,2010,0,756624,Unreliable
Salmonella infections,GR113-001,74,M,2015,0,886092,Unreliable
Salmonella infections,GR113-001,75,M,2005,1,709619,Unreliable
Salmonella infections,GR113-001,75,M,2010,0,721008,Unreliable
Salmonella infections,GR113-001,75,M,2015,2,829659,Unreliable
Salmonella infections,GR113-001,76,M,2005,0,662437,Unreliable
Salmonella infections,GR113-001,76,M,2010,0,647804,Unreliable
Salmonella infections,GR113-001,76,M,2015,1,774758,Unreliable
Salmonella infections,GR113-001,77,M,2005,0,637311,Unreliable
Salmonella infections,GR113-001,77,M,2010,0,631884,Unreliable
Salmonella infections,GR113-001,77,M,2015,0,728549,Unreliable
Salmonella infections,GR113-001,78,M,2005,1,600987,Unreliable
Salmonella infections,GR113-001,78,M,2010,0,602458,Unreliable
Salmonella infections,GR113-001,78,M,2015,0,659853,Unreliable
Salmonella infections,GR113-001,79,M,2005,0,553999,Unreliable
Salmonella infections,GR113-001,79,M,2010,1,579234,Unreliable
Salmonella infections,GR113-001,79,M,2015,2,618087,Unreliable
Salmonella infections,GR113-001,80,M,2005,0,520539,Unreliable
Salmonella infections,GR113-001,80,M,2010,3,543559,Unreliable
Salmonella infections,GR113-001,80,M,2015,1,578240,Unreliable
Salmonella infections,GR113-001,81,M,2005,0,475653,Unreliable
Salmonella infections,GR113-001,81,M,2010,0,494870,Unreliable
Salmonella infections,GR113-001,81,M,2015,0,507988,Unreliable
Salmonella infections,GR113-001,82,M,2005,0,426417,Unreliable
Salmonella infections,GR113-001,82,M,2010,0,462983,Unreliable
Salmonella infections,GR113-001,82,M,2015,1,477629,Unreliable
Salmonella infections,GR113-001,83,M,2005,0,390040,Unreliable
Salmonella infections,GR113-001,83,M,2010,1,419831,Unreliable
Salmonella infections,GR113-001,83,M,2015,1,442175,Unreliable
Salmonella infections,GR113-001,84,M,2005,0,343965,Unreliable
Salmonella infections,GR113-001,84,M,2010,0,373131,Unreliable
Salmonella infections,GR113-001,84,M,2015,0,406633,Unreliable
Salmonella infections,GR113-001,85,M,2005,1,Not Applicable,Not Applicable
Salmonella infections,GR113-001,85,M,2010,1,Not Applicable,Not Applicable
Salmonella infections,GR113-001,85,M,2015,1,Not Applicable,Not Applicable
Salmonella infections,GR113-001,86,M,2005,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,86,M,2010,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,86,M,2015,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,87,M,2005,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,87,M,2010,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,87,M,2015,2,Not Applicable,Not Applicable
Salmonella infections,GR113-001,88,M,2005,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,88,M,2010,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,88,M,2015,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,89,M,2005,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,89,M,2010,1,Not Applicable,Not Applicable
Salmonella infections,GR113-001,89,M,2015,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,90,M,2005,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,90,M,2010,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,90,M,2015,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,91,M,2005,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,91,M,2010,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,91,M,2015,0,Not Applicable,Not Applicable
Salmonella infections,GR113-001,92,M,2005,0,Not Applicable,Not Applicable
